client_id,name,age,location_id,joined_bank,banking_contact,nationality,occupation,fee_structure,loyalty_classification,estimated_income,superannuation_savings,amount_of_credit_cards,credit_card_balance,bank_loans,bank_deposits,checking_accounts,saving_accounts,foreign_currency_account,business_lending,properties_owned,risk_weighting,brid,genderid,iaid,gender,banking_relationship,investment_advisor
IND29986,Shawn Alvarez,25,16620,2008-01-11,Gregory Simmons,European,Recruiting Manager,High,Gold,85014.80789999999,29862.76,3,1951.9279999999999,154547.327,443776.8291000001,137167.38354,173072.96334900003,41964.648,745880.036,1,1,3,1,4,Male,Private Bank,Eric Shaw
IND86878,Paul Porter,59,29598,2014-03-03,Gregory Simmons,European,Sales Associate,High,Jade,55938.6486,13609.62,1,2625.1290000000004,214211.08800000002,513784.67400000006,158087.592,270329.78232,32885.19,426012.91200000007,3,1,3,1,5,Male,Private Bank,Kevin Kim
IND60465,Catherine Bryant,28,38996,2021-05-31,Joshua Bennett,European,Administrative Assistant IV,Low,Jade,298461.735,11525.800000000001,1,2291.562,604016.1855,390050.10135,470536.6302,135217.36846799994,17905.3875,218743.434,0,2,3,2,6,Female,Private Bank,Victor Rogers
IND73125,Karen Black,56,4043,2018-02-20,Nicholas Cunningham,European,Administrative Assistant I,High,Silver,170196.2112,26256.48,3,168.8352,75106.89600000001,341386.34303999995,242146.12703999996,157911.03169920002,29122.6272,774340.5599999999,3,2,3,2,7,Female,Private Bank,Eugene Cunningham
IND98233,Elizabeth Adams,59,18041,2016-11-23,Ernest Rivera,American,Software Consultant,Low,Silver,270186.794,5663.7,1,827.0799999999999,317350.19,226137.93999999997,162819.31679999997,358926.138368,6046.21,526534.44,2,2,4,1,8,Male,Commercial,Joe Carroll
IND68679,Patrick Lee,51,18228,2002-12-14,Jonathan Hawkins,American,Research Assistant III,High,Jade,214018.8052,42472.24,2,1383.5552,488480.9648,878001.6057600002,361530.0729600001,278378.1561791999,37817.4384,1731871.1376,3,2,4,1,9,Male,Commercial,Steve Sanchez
IND14562,Albert Duncan,63,18523,2014-02-01,Roger Alexander,European,Chemical Engineer,Low,Jade,31668.582400000003,4810.96,3,2440.3904,387639.8848,1032771.0722560002,224220.03542400006,232169.65486176003,17761.564800000004,1014635.9328000002,1,1,1,2,10,Female,Retail,Lawrence Sanchez
IND96926,Christopher Garcia,72,23206,1995-11-19,Carl Nguyen,African,Marketing Manager,High,Jade,83445.12000000001,17088.0,1,2399.032,699847.368,618018.8034399999,491436.63888,311392.12481759995,28526.768,1575375.192,1,3,2,1,11,Male,Institutional,Peter Castillo
IND40602,Fred Woods,80,11430,2016-11-09,Carl Nguyen,African,Accountant I,Low,Jade,186157.65,5956.299999999999,1,2568.825,699769.875,105428.92499999999,53417.32199999999,64494.38771999999,19971.0,544291.125,0,2,3,1,12,Male,Private Bank,Victor Gutierrez
IND47214,Martin Lawson,65,26383,2018-12-23,Gregory Simmons,Asian,Budget/Accounting Analyst I,Low,Jade,329750.7674,17939.02,1,3587.9865,400978.707,399400.321075,180374.33855,61842.630360000025,30350.2245,2706295.6755,2,2,4,1,13,Male,Commercial,Daniel Carroll
IND71720,Jessica Austin,80,39936,2007-02-05,Joshua Little,European,Staff Accountant II,High,Silver,286163.27999999997,28196.64,1,684.4319999999999,585370.296,483785.8199999999,435407.2379999999,258272.51561999996,18892.44,1005872.6159999998,0,2,1,2,14,Female,Retail,Carl Anderson
IND56484,Nicole Scott,67,5650,2009-10-04,Roger Alexander,American,Web Designer II,High,Silver,267268.8312,28590.68,1,5722.2528,706552.9919999999,764881.3301759999,573660.9976319999,196319.54141184004,54926.84159999999,1121639.52,0,2,1,1,15,Male,Retail,Nicholas Ward
IND53058,Earl Powell,46,21628,2003-05-06,Bruce Butler,Australian,Programmer Analyst I,Low,Jade,301973.7897,48653.88,1,602.91,486457.54199999996,1251600.7572,667520.40384,614675.0385360001,69766.86600000001,1538615.358,0,4,1,1,16,Male,Retail,Fred Bryant
IND95957,Karen Thomas,62,3931,2009-05-08,Bruce Butler,European,Dental Hygienist,Mid,Platinum,361194.75,45795.0,1,4129.29,752660.8200000001,146937.2565,58091.47349999999,137574.27783,38908.979999999996,1300895.3399999999,2,3,2,1,17,Male,Institutional,Ryan Taylor
IND38845,Ronald Gutierrez,80,6970,2002-01-03,Frank Brown,European,Human Resources Manager,Mid,Gold,201718.0746,7726.95,3,1573.7274,847474.6014,1838374.2984600002,337423.13073,594795.5325144001,65380.8582,1535701.1292000003,0,2,2,1,18,Male,Institutional,Sean Vasquez
IND99278,Stephen Watson,42,26036,2021-02-11,Carl Nguyen,Asian,Human Resources Assistant II,High,Jade,89395.04000000001,19146.8,1,775.1999999999999,76618.944,685716.2654399999,415038.7922399999,233083.37970000005,11554.127999999999,1042244.544,2,1,3,2,19,Female,Private Bank,Nicholas Morrison
IND26586,Carlos Armstrong,71,33371,1995-03-08,Frank Brown,Asian,Budget/Accounting Analyst I,High,Silver,83916.94080000001,1991.68,2,3020.8896000000004,556722.2016,312542.57203200005,245982.57984000002,26913.388147200003,24446.016000000003,110532.55680000002,1,1,3,2,20,Female,Private Bank,Jack Phillips
IND66416,Brenda Jackson,80,21062,2014-12-11,Samuel Fowler,European,VP Product Management,High,Jade,185453.7025,34224.3,1,808.8960000000001,81096.57600000002,57983.692800000004,37145.8032,51315.568128000006,12944.448000000002,426419.8400000001,1,2,3,1,21,Male,Private Bank,Juan Ramirez
IND38924,Willie Shaw,39,26188,2020-01-25,Steve Diaz,American,Librarian,High,Silver,197406.03960000002,11507.94,2,5608.062,973262.6658000001,1643958.5188499999,375131.47410000005,524301.401448,12894.519600000001,402418.2762,3,2,3,1,22,Male,Private Bank,Gregory Boyd
IND36717,Michelle Jenkins,75,27603,2001-03-30,Anthony Berry,European,Electrical Engineer,Low,Jade,328178.8224,58406.76,1,3543.8344000000006,219621.0608,70177.954868,72826.17958000001,42305.3897742,33823.9216,488293.09160000004,0,3,3,2,1,Female,Private Bank,Victor Dean
IND73287,Carlos Andrews,51,35330,2020-01-16,Nicholas Simmons,American,Structural Engineer,High,Platinum,114861.30989999998,39705.63,1,122.6013,390831.8601,831108.3247140001,473185.76151599997,136131.90369767998,73873.14,581358.9657000001,1,2,3,1,2,Male,Private Bank,Jeremy Porter
IND21305,Benjamin Pierce,59,6046,2018-10-16,Nicholas Cunningham,European,Assistant Professor,High,Jade,323979.45,36752.670000000006,1,2910.4722,2080975.6260000004,1199695.6690830002,334798.79137200007,339262.77525696,65549.20860000001,1225924.2423000003,2,5,3,2,3,Female,Private Bank,Ernest Knight
IND86054,Lawrence Myers,22,22754,2015-05-23,Jeremy Vasquez,European,Civil Engineer,Low,Platinum,89581.21979999999,22710.719999999998,3,1879.3621,205523.857,348716.03228000004,357773.59156000003,107467.94085719997,889.0112,155807.73669999998,2,1,4,2,4,Female,Commercial,Eric Shaw
IND94339,Ryan Brooks,45,20719,2009-07-05,Gregory Simmons,American,Database Administrator II,Low,Gold,86007.39839999999,9009.88,1,4231.612,975004.0608,1551055.997568,312225.55795200006,840893.9301100799,17761.251200000002,1366749.0144000002,0,2,4,2,8,Female,Commercial,Joe Carroll
IND24875,Anne Bennett,58,31639,2005-05-12,Jeremy Vasquez,Australian,Automation Specialist I,High,Jade,38135.1168,14376.0,1,2302.8,90593.92960000002,470476.322208,363338.149824,61487.99458559999,4458.2208,733259.0304,3,1,1,2,9,Female,Retail,Steve Sanchez
IND77399,Steve Peterson,25,14249,2021-08-20,Joe Price,European,Web Developer IV,Mid,Jade,168548.80860000002,20687.49,3,4200.144,479366.238,720023.6719000002,138466.09075000003,440322.16858500004,26218.517000000003,1180921.885,3,2,2,2,10,Female,Institutional,Lawrence Sanchez
IND32150,Betty Butler,36,17594,1995-04-19,Douglas Tucker,European,Developer I,High,Jade,52311.34720000001,20907.04,1,980.9464,253965.3648,101161.42008,44123.598119999995,42541.60569960001,24562.087199999998,594204.0048,1,1,3,2,11,Female,Private Bank,Peter Castillo
IND22235,Billy Oliver,71,32059,2016-12-31,Frank Brown,European,Junior Executive,Mid,Gold,348995.07720000006,60023.810000000005,2,5243.7,75319.86,97133.47875000001,81592.12215,27793.126053,20904.345,1145747.8725,3,3,4,1,12,Male,Commercial,Victor Gutierrez
IND89957,Diane Davis,68,20881,2011-06-07,Anthony Berry,European,Administrative Assistant I,Mid,Silver,151372.0164,28841.449999999997,1,1263.6691999999998,468449.35399999993,917482.5853119997,458741.2926559999,388664.60553648,8605.030799999999,1132663.7532,3,1,1,2,13,Female,Retail,Daniel Carroll
IND95344,Martha Jenkins,23,30948,2004-12-21,Paul Holmes,American,Research Associate,High,Jade,211439.7824,47870.12,1,8344.8912,530674.1724,737355.6662400002,391927.78656000004,329551.4829024,34703.173200000005,492411.00720000005,3,3,1,1,14,Male,Retail,Carl Anderson
IND60238,Katherine Reynolds,42,25068,2010-02-26,Nicholas Simmons,European,Safety Technician IV,High,Gold,111739.6764,7947.32,1,1404.708,31372.1958,432454.76736999996,149860.56295000002,253264.35138550002,22981.1764,498825.2438,2,1,1,1,15,Male,Retail,Nicholas Ward
IND63877,Jimmy Watson,69,21252,2014-12-25,Roger Alexander,European,Research Assistant III,Mid,Gold,63751.52,21452.800000000003,2,3814.696,229166.26400000002,105668.66032,50235.92048,34195.07138880001,20909.336,476986.32800000004,3,1,2,2,1,Female,Institutional,Victor Dean
IND46444,Todd Black,47,29297,2005-12-28,Jerry Green,European,Media Manager II,Low,Jade,52279.756799999996,21017.76,2,2159.1360000000004,976660.4160000001,1047262.446,310299.984,367705.48104000004,11617.344000000001,338329.224,1,2,2,2,2,Female,Institutional,Jeremy Porter
IND90967,Carl Kim,57,1814,2007-12-15,Jesse Evans,African,Geological Engineer,Mid,Silver,48676.3956,2889.27,2,1604.4017999999996,74495.91629999998,75741.15260699998,58466.854643999985,87806.58533808,996.2630999999999,312041.10779999994,1,1,3,2,3,Female,Private Bank,Ernest Knight
IND62715,Deborah Moore,50,4858,2019-05-25,Jason Duncan,Asian,Director of Sales,High,Jade,157185.10080000004,48841.0,1,548.0868000000002,313641.87400000007,520918.03253600013,404294.5924160001,347071.35779712006,4902.7116000000005,1113509.6356000002,2,2,3,2,4,Female,Private Bank,Eric Shaw
IND22819,Edward Hicks,81,25223,2013-07-15,Jason Duncan,European,Editor,Mid,Platinum,220180.16160000002,17029.260000000002,1,3655.3457000000003,622004.8732,295731.267648,213314.356992,157464.77988863998,6666.812,458090.8765,1,4,3,2,5,Female,Private Bank,Kevin Kim
IND30005,Ronald Moreno,54,24722,2008-04-30,Gregory Simmons,African,Human Resources Assistant I,High,Jade,263984.7744,26163.36,3,1761.408,307888.81200000003,284337.9,258489.0,168017.85,842.688,88652.12400000001,2,2,3,2,6,Female,Private Bank,Victor Rogers
IND56267,Phillip Green,53,4370,2013-10-04,Joe Price,European,Executive Secretary,High,Gold,85194.7008,2845.12,2,1853.9840000000004,42562.432,289365.40160000004,168358.05184,82390.22161920002,6928.416000000001,489719.64800000004,3,1,3,2,7,Female,Private Bank,Eugene Cunningham
IND90914,Scott Phillips,24,41547,1999-01-07,Frank Brown,Asian,Biostatistician II,High,Jade,283653.7275,9129.9,1,296.088,0.0,2542970.7295200005,749850.3433200001,1038705.7364424,96113.004,1260093.744,0,2,3,2,8,Female,Private Bank,Joe Carroll
IND12887,Fred Armstrong,82,9785,2016-05-16,James Castillo,Asian,Pharmacist,Mid,Jade,121607.69280000002,6142.400000000001,1,1114.56,333286.56,82101.24,42692.6448,33387.8376,17758.08,200671.2,3,1,3,1,9,Male,Private Bank,Steve Sanchez
IND32576,Laura Nguyen,22,14845,2002-03-15,Shawn Cook,Asian,Human Resources Assistant I,Mid,Jade,87332.5972,16905.82,1,2297.856,79256.584,108744.407552,103801.479936,13247.04601088001,11787.283200000002,414001.54400000005,1,1,4,2,10,Female,Commercial,Lawrence Sanchez
IND64632,Juan Howell,48,39940,2004-06-27,Samuel Fowler,Asian,Electrical Engineer,Mid,Platinum,337285.10160000005,17643.420000000002,1,8601.390000000001,1379713.3056,1468580.205744,367145.051436,593881.9277958,29281.888800000004,1798583.6160000002,3,3,4,1,11,Male,Commercial,Peter Castillo
IND39451,Albert Adams,84,14599,2007-04-11,Shawn Wallace,European,Nurse,Mid,Jade,91733.4728,34793.04,2,1347.7343999999998,267703.901,686462.45303,239928.62435999996,311374.0369472,23695.871,821628.7133999999,0,2,1,1,12,Male,Retail,Victor Gutierrez
IND93338,Billy Fields,63,35664,2002-06-14,Carl Nguyen,European,Software Test Engineer II,Mid,Silver,91056.08200000001,14258.94,1,4114.9725,872782.2000000001,499696.30125,359781.33690000005,367776.47771999997,2899.425,1192080.75,3,2,2,1,13,Male,Institutional,Daniel Carroll
IND34903,Richard Price,31,26204,2018-04-10,Phillip Peters,Asian,Information Systems Manager,Mid,Jade,112872.9437,6467.23,1,658.5408,778983.4368,206388.47692800002,55896.879168,60325.631902079986,9882.374399999999,1044664.1567999999,3,1,3,2,14,Female,Private Bank,Carl Anderson
IND48107,Jeffrey Hughes,46,9938,2012-11-14,Adam Hernandez,American,Safety Technician I,Low,Silver,157179.5785,31953.39,1,1795.6196999999997,396817.70939999993,147773.07461699998,171105.66534599997,70516.2742032,7609.5284999999985,246235.90739999997,2,2,4,2,15,Female,Commercial,Nicholas Ward
IND52066,Gary Griffin,30,16475,2010-07-03,Donald Reynolds,American,Systems Administrator IV,High,Silver,90299.9899,10341.289999999999,2,1432.8448,243699.4816,162594.164736,88918.68384,138713.14679039997,8754.995200000001,431829.504,3,1,1,1,16,Male,Retail,Fred Bryant
IND13323,Gary Wheeler,75,1669,1996-06-15,Todd Roberts,European,Human Resources Assistant IV,High,Silver,169548.05849999998,13919.5,2,4898.557,87256.75349999999,629108.144936,208367.028896,96169.39795199998,46589.0749,1556067.506,3,1,1,1,17,Male,Retail,Ryan Taylor
IND73501,Eric Armstrong,52,7279,2004-09-09,Ernest Rivera,American,Project Manager,Mid,Jade,69036.2112,15960.960000000001,2,1143.2703999999999,518304.544,738171.4549759999,389879.2896,132558.958464,35216.0,469716.4608,1,1,1,2,18,Female,Retail,Sean Vasquez
IND33792,Larry Young,36,6583,2018-07-02,Joshua Ryan,European,Social Worker,High,Gold,169542.75,37776.0,1,4553.594999999999,399086.39999999997,1743380.7948,877872.5987999998,243826.02321600006,33724.38,686156.0549999999,2,2,2,2,19,Female,Institutional,Nicholas Morrison
IND74791,William Mcdonald,60,928,1996-06-25,Todd Roberts,European,Budget/Accounting Analyst I,Mid,Jade,405234.66599999997,63185.92,2,11039.648000000001,1298729.344,2340901.8368,907099.4617600001,578202.7536896,108387.52,1677986.5920000002,2,4,2,2,20,Female,Institutional,Jack Phillips
IND27672,Antonio Henderson,79,5884,2009-06-07,Donald Reynolds,Asian,Community Outreach Specialist,High,Jade,93963.8976,14025.96,2,2831.6839999999997,184629.7336,390386.428128,226013.195232,181221.48926784002,46654.454399999995,483555.45680000004,2,3,3,2,21,Female,Private Bank,Juan Ramirez
IND67115,Gerald Moore,52,2649,2005-03-11,Victor Ramos,European,Operator,Low,Platinum,307310.1696,15364.6,1,2729.1732,320438.2224,619174.658376,422850.986208,78126.75364224002,9195.3816,287217.25080000004,2,2,3,2,22,Female,Private Bank,Gregory Boyd
IND52289,Sarah Burke,85,7270,2014-11-13,Ernest Rivera,European,Teacher,High,Gold,103453.5,8983.0,1,4557.105,399276.535,942512.2609,348491.9284,372569.552544,53789.784999999996,135178.645,0,2,3,1,1,Male,Private Bank,Victor Dean
IND43149,Earl Freeman,56,5950,2019-04-07,Gregory Simmons,European,Account Executive,Mid,Silver,158271.47160000002,5466.780000000001,1,6840.992400000001,1891943.6976000003,2419115.1726720002,600926.6989440001,714332.3528985601,68045.18160000001,1833578.6964,0,2,3,1,2,Male,Private Bank,Jeremy Porter
IND72913,Juan Austin,20,23779,2013-08-03,Stephen Payne,Asian,Structural Analysis Engineer,High,Jade,101285.0208,33915.6,1,3632.9472,662146.0991999999,1104737.1079679998,920614.2566400002,234756.63544319986,60285.77279999999,1749833.6256,3,2,3,2,3,Female,Private Bank,Ernest Knight
IND14852,Cynthia Snyder,46,34404,2016-01-11,Carl Nguyen,African,Pharmacist,Mid,Jade,253872.84999999998,5571.13,1,2467.0352000000003,565655.0984,78916.104064,39458.05203200001,52761.05243136,10962.6272,333489.3912,1,2,3,1,4,Male,Private Bank,Eric Shaw
IND68011,Justin Lynch,50,13495,2001-04-06,Raymond Alexander,Asian,Office Assistant II,High,Jade,153146.6244,7630.740000000001,1,3506.2146000000002,1187401.761,1419528.48786,714592.57212,246051.6045624,35088.3414,1650593.5866,1,2,3,1,8,Male,Private Bank,Joe Carroll
IND91231,Joshua Warren,59,40609,2011-07-14,Adam Hernandez,European,Project Manager,Mid,Gold,184133.2436,9751.08,1,914.0016,470180.94080000004,150126.270496,174411.40248800005,54707.779160159975,25567.020800000002,401293.30960000004,1,2,4,1,9,Male,Commercial,Steve Sanchez
IND14605,Arthur Hanson,55,30864,2005-12-07,Ernest Rivera,Asian,Technical Writer,High,Gold,78017.16,6864.0,2,2082.003,424736.46599999996,276501.04944000003,251364.5904,54941.117616,11632.466999999999,538018.404,1,1,4,1,10,Male,Commercial,Lawrence Sanchez
IND41281,Judy Cruz,30,37767,2013-09-22,Roger Alexander,Australian,Office Assistant I,Mid,Silver,289639.02239999996,46736.719999999994,2,284.94179999999994,1411625.6622,1502607.2527439997,539397.4753439999,551212.8486134398,35884.4382,781504.2143999999,2,3,1,2,11,Female,Retail,Peter Castillo
IND18810,Mary Price,53,27135,2008-10-25,Shawn Wallace,American,Geologist III,Mid,Jade,33731.48159999999,13942.08,1,1505.304,64205.78399999999,495105.8904,159534.12024,214820.944668,26842.104000000003,701990.7119999999,3,1,2,1,12,Male,Institutional,Victor Gutierrez
IND82994,Gregory Jackson,71,26087,2019-10-06,Roy Rice,European,Biostatistician III,High,Jade,92116.88750000001,33885.5,1,3782.5920000000006,162624.132,1020279.1816800003,481798.50246000005,513823.9323294001,9406.584,801593.4960000002,2,2,3,1,13,Male,Private Bank,Daniel Carroll
IND91436,Antonio Ferguson,45,6082,1996-09-25,Frank Brown,Asian,Software Consultant,High,Jade,64691.1096,21673.08,2,10337.5506,2051947.8486000001,1559547.3582000001,495750.1536,633733.946352,31468.4604,1905328.2378000002,2,3,4,2,14,Female,Commercial,Carl Anderson
IND26113,Phillip Mcdonald,66,24409,2017-01-04,Douglas Tucker,Asian,Computer Systems Analyst IV,Low,Platinum,275620.6776,49539.44,1,3034.768,764208.126,1208603.8294000004,835035.3730400001,160854.18238560003,34122.22,1557477.3720000002,1,4,1,1,15,Male,Retail,Nicholas Ward
IND52376,Scott Hart,80,37572,1996-09-21,Bobby Burton,European,Safety Technician III,Low,Platinum,265014.945,9191.25,1,2691.312,2333487.546,3515972.55984,856454.85432,1173793.9161311998,62740.47,861028.662,0,5,1,2,1,Female,Retail,Victor Dean
IND39963,Todd Torres,83,7790,2016-03-30,Joe Hanson,American,Senior Financial Analyst,High,Jade,83976.6816,8712.36,1,4657.572,642988.548,99553.88174400001,54977.516784,14100.990115679999,4651.3008,711621.0432,2,1,1,2,2,Female,Retail,Jeremy Porter
IND69382,Barbara Rice,22,32777,2004-10-31,Joshua Little,Australian,Programmer Analyst IV,Mid,Jade,30843.8512,2760.94,2,2442.9471999999996,375495.66179999994,140632.742188,37402.32505,111084.90539849998,25121.246199999998,658264.7133999999,2,1,2,1,3,Male,Institutional,Ernest Knight
IND42846,George Martinez,45,39757,2018-11-27,Jerry Green,European,Geologist II,High,Gold,26777.4039,2692.98,3,2385.1422000000002,74520.7911,619039.8748170001,121015.31387400001,261765.43277976,11673.263700000001,665923.6584000001,3,1,2,2,4,Female,Institutional,Eric Shaw
IND84870,Larry Ramirez,85,19661,2001-04-19,Jesse Evans,American,Staff Accountant I,High,Silver,130641.06760000001,27325.539999999997,1,6217.124399999999,741852.5031999998,348671.7185899999,240676.05353999996,76028.94819519998,37929.30879999999,107874.25219999999,3,2,3,2,5,Female,Private Bank,Kevin Kim
IND66083,Doris Griffin,49,31335,2005-12-03,Jerry Green,Australian,Project Manager,Mid,Platinum,34495.7584,6816.59,1,1606.3146,313816.2984,413340.199668,233808.59779200002,176358.48519167997,20636.262899999998,207558.00449999998,3,1,3,1,6,Male,Private Bank,Victor Rogers
